Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-05-18,ROU,Romania,Vaslui,46.526869,27.769395,15884,,,15884,,,True,True,RO216
2021-05-18,ROU,Romania,Vrancea,45.788059,26.980214,10607,,,10607,,,True,True,RO226
2021-05-18,RUS,Russian Fed.,Adygea,44.448835,40.254013,14571,194,14022,355,,,False,False,RU01
2021-05-18,RUS,Russian Fed.,Altai,52.477021,83.868816,50842,2198,45808,2836,,,False,False,RU02
2021-05-18,RUS,Russian Fed.,Altai Republic,,,16895,242,16570,83,,,False,False,
2021-05-18,RUS,Russian Fed.,Amur,53.418482,127.711639,22550,289,21842,419,,,False,False,RU03
2021-05-18,RUS,Russian Fed.,Arkhangelsk,63.448461,43.404188,62934,964,59923,2047,,,False,False,RU04
2021-05-18,RUS,Russian Fed.,Astrakhan,47.116641,47.337406,33674,755,32171,748,,,False,False,RU05
2021-05-18,RUS,Russian Fed.,Bashkortostan,54.282013,56.528301,37039,493,34726,1820,,,False,False,RU06
2021-05-18,RUS,Russian Fed.,Belgorod,50.881793,37.359083,37989,668,35396,1925,,,False,False,RU07
2021-05-18,RUS,Russian Fed.,Bryansk,52.910301,33.406285,39357,317,38523,517,,,False,False,RU08
2021-05-18,RUS,Russian Fed.,Buryatia,54.550455,112.36994,37671,878,36441,352,,,False,False,RU09
2021-05-18,RUS,Russian Fed.,Chechnya,43.26872,45.799182,12166,131,11894,141,,,False,False,RU10
2021-05-18,RUS,Russian Fed.,Chelyabinsk,54.475139,60.413177,60678,1543,56334,2801,,,False,False,RU11
2021-05-18,RUS,Russian Fed.,Chukotka,,,760,7,733,20,,,False,False,RU81
2021-05-18,RUS,Russian Fed.,Chuvashia,55.507419,47.102483,25132,1401,22943,788,,,False,False,RU13
2021-05-18,RUS,Russian Fed.,Dagestan,43.035568,46.873874,33112,1476,30729,907,,,False,False,RU15
2021-05-18,RUS,Russian Fed.,Ingushetia,43.40517,44.8203,15631,188,15045,398,,,False,False,RU16
2021-05-18,RUS,Russian Fed.,Irkutsk,57.084283,106.290867,68392,2381,65253,758,,,False,False,RU17
2021-05-18,RUS,Russian Fed.,Ivanovo,56.999219,41.726645,35506,1181,33431,894,,,False,False,RU18
2021-05-18,RUS,Russian Fed.,Jewish AO,48.480815,131.765737,4480,140,4304,36,,,False,False,RU79
2021-05-18,RUS,Russian Fed.,Kabardino-Balkaria,43.346964,43.521389,24127,463,23393,271,,,False,False,RU19
2021-05-18,RUS,Russian Fed.,Kaliningrad,54.706026,21.456853,32837,463,31499,875,,,False,False,RU20
2021-05-18,RUS,Russian Fed.,Kalmykia,46.421462,45.383808,20654,365,19987,302,,,False,False,RU21
2021-05-18,RUS,Russian Fed.,Kaluga,54.355521,35.465025,35025,327,33303,1395,,,False,False,RU22
2021-05-18,RUS,Russian Fed.,Kamchatka,61.434398,166.788413,14592,231,13952,409,,,False,False,RU23
2021-05-18,RUS,Russian Fed.,Karachay-Cherkessia,43.884514,41.730394,20285,102,19949,234,,,False,False,RU24
2021-05-18,RUS,Russian Fed.,Kemerovo,54.775411,87.209993,36232,700,34969,563,,,False,False,RU26
2021-05-18,RUS,Russian Fed.,Khabarovsk,50.88285,138.828598,52127,395,50083,1649,,,False,False,RU27
2021-05-18,RUS,Russian Fed.,Khakassia,53.363558,89.854091,22767,542,21742,483,,,False,False,RU28
2021-05-18,RUS,Russian Fed.,Khanty-Mansi AO,61.853095,70.345732,56854,795,55616,443,,,False,False,RU29
2021-05-18,RUS,Russian Fed.,Kirov,58.699332,49.846004,43214,355,40653,2206,,,False,False,RU30
2021-05-18,RUS,Russian Fed.,Komi Republic,64.131117,54.772128,43738,936,42413,389,,,False,False,RU31
2021-05-18,RUS,Russian Fed.,Kostroma,58.452918,43.818089,21103,459,18363,2281,,,False,False,RU32
2021-05-18,RUS,Russian Fed.,Krasnodar,44.412298,39.233582,47202,2877,42044,2281,,,False,False,RU33
2021-05-18,RUS,Russian Fed.,Krasnoyarsk,67.008246,95.991218,72256,3654,66567,2035,,,False,False,RU34
2021-05-18,RUS,Russian Fed.,Kurgan,55.471375,64.816337,20958,406,19651,901,,,False,False,RU35
2021-05-18,RUS,Russian Fed.,Kursk,51.702506,36.127326,37625,771,35750,1104,,,False,False,RU36
2021-05-18,RUS,Russian Fed.,Leningrad,59.999111,31.74764,44071,1317,41282,1472,,,False,False,RU37
2021-05-18,RUS,Russian Fed.,Lipetsk,52.634465,39.187179,30925,705,27911,2309,,,False,False,RU38
2021-05-18,RUS,Russian Fed.,Magadan,62.70596,154.035695,8403,104,8207,92,,,False,False,RU39
2021-05-18,RUS,Russian Fed.,Mari El,56.601523,47.942953,13322,234,12851,237,,,False,False,RU40
2021-05-18,RUS,Russian Fed.,Mordovia,54.520508,45.58471,20586,263,18401,1922,,,False,False,RU41
2021-05-18,RUS,Russian Fed.,Moscow,55.644315,37.666104,1404613,25374,1244594,134645,,,False,False,RU42
2021-05-18,RUS,Russian Fed.,Murmansk,67.805244,34.572247,50813,1190,47952,1671,,,False,False,RU43
2021-05-18,RUS,Russian Fed.,Nenets,,,1097,4,1088,5,,,False,False,
2021-05-18,RUS,Russian Fed.,Nizhny Novgorod,56.279395,44.645749,116248,3431,111475,1342,,,False,False,RU44
2021-05-18,RUS,Russian Fed.,North Ossetia-Alania,43.053883,44.325278,16896,203,16244,449,,,False,False,RU45
2020-05-11,RUS,Russian Fed.,NOT SPECIFIED,,,0,2116,0,-2116,0,0,False,False,
2021-05-18,RUS,Russian Fed.,Novgorod,58.280449,32.556615,30526,135,29346,1045,,,False,False,RU46
2021-05-18,RUS,Russian Fed.,Novosibirsk,55.268094,79.765183,42389,1825,38500,2064,,,False,False,RU47
2021-05-18,RUS,Russian Fed.,Omsk,56.091609,73.362497,46705,1416,44317,972,,,False,False,RU48
2021-05-18,RUS,Russian Fed.,Orenburg,52.670841,53.546526,43424,925,39650,2849,,,False,False,RU50
2021-05-18,RUS,Russian Fed.,Oryol,52.792407,36.484837,35021,635,33080,1306,,,False,False,RU49
2021-05-18,RUS,Russian Fed.,Penza,53.186558,44.659811,46320,737,43688,1895,,,False,False,RU51
2021-05-18,RUS,Russian Fed.,Perm,59.150725,56.240625,56202,2338,50674,3190,,,False,False,RU52
2021-05-18,RUS,Russian Fed.,Primorsky,45.185147,134.763918,43973,724,41298,1951,,,False,False,RU53
2021-05-18,RUS,Russian Fed.,Pskov,57.223881,29.258821,37214,374,30884,5956,,,False,False,RU54
2021-05-18,RUS,Russian Fed.,Republic of Crimea,45.332961,34.380235,56761,1956,52338,2467,,,False,False,RU58
2021-05-18,RUS,Russian Fed.,Republic of Karelia,63.15587,32.990555,46502,515,44705,1282,,,False,False,RU25
2021-05-18,RUS,Russian Fed.,Rostov,47.737084,41.33971,91735,4253,82127,5355,,,False,False,RU55
2021-05-18,RUS,Russian Fed.,Ryazan,54.306865,40.654571,28613,491,27093,1029,,,False,False,RU56
2021-05-18,RUS,Russian Fed.,Saint Petersburg,59.771022,30.094098,428917,13844,391682,23391,,,False,False,RU14
2021-05-18,RUS,Russian Fed.,Sakhalin,50.334829,142.702744,22753,46,22334,373,,,False,False,RU57
2021-05-18,RUS,Russian Fed.,Samara,53.288173,50.470943,63526,1752,60642,1132,,,False,False,RU59
2021-05-18,RUS,Russian Fed.,Saratov,51.590364,46.830634,61213,1011,56696,3506,,,False,False,RU60
2021-05-18,RUS,Russian Fed.,Smolensk,54.928337,33.012683,30299,957,28538,804,,,False,False,RU61
2021-05-18,RUS,Russian Fed.,Stavropol,44.927805,43.400088,54021,1445,51141,1435,,,False,False,RU62
2021-05-18,RUS,Russian Fed.,Sverdlovsk,58.614763,61.561667,88003,3279,81840,2884,,,False,False,RU63
2021-05-18,RUS,Russian Fed.,Tambov,52.657489,41.637192,32238,509,29882,1847,,,False,False,RU64
2021-05-18,RUS,Russian Fed.,Tatarstan,55.380928,50.93665,21074,483,18014,2577,,,False,False,RU65
2021-05-18,RUS,Russian Fed.,Tomsk,58.476777,82.134382,32546,422,31466,658,,,False,False,RU66
2021-05-18,RUS,Russian Fed.,Tula,53.879118,37.584039,39432,1965,36982,485,,,False,False,RU67
2021-05-18,RUS,Russian Fed.,Tuva,94.79304,51.591419,15893,203,15657,33,,,False,False,RU68
2021-05-18,RUS,Russian Fed.,Tver,57.063361,34.74855,41178,967,38712,1499,,,False,False,RU69
2021-05-18,RUS,Russian Fed.,Tyumen,57.665236,69.167506,36056,516,34430,1110,,,False,False,RU70
2021-05-18,RUS,Russian Fed.,Udmurtia,57.189719,52.811319,33528,912,30416,2200,,,False,False,RU71
2021-05-18,RUS,Russian Fed.,Ulyanovsk,53.904749,47.963072,54868,1307,52205,1356,,,False,False,RU72
2021-05-18,RUS,Russian Fed.,Vladimir,55.994787,40.691957,32894,1160,30478,1256,,,False,False,RU73
2021-05-18,RUS,Russian Fed.,Volgograd,49.599612,44.184682,58610,1220,55905,1485,,,False,False,RU74
2021-05-18,RUS,Russian Fed.,Vologda,59.970929,40.523416,45550,1065,42519,1966,,,False,False,RU75
2021-05-18,RUS,Russian Fed.,Voronezh,50.959752,40.309955,83075,2791,78513,1771,,,False,False,RU76
2021-05-18,RUS,Russian Fed.,Yakutia,65.300749,134.148224,37062,639,33198,3225,,,False,False,RU12
2021-05-18,RUS,Russian Fed.,Yamalo-Nenets AO,65.264795,74.023346,38851,417,37657,777,,,False,False,RU77
2021-05-18,RUS,Russian Fed.,Yaroslavl,57.862116,39.167901,40046,577,38240,1229,,,False,False,RU78
2021-05-18,RUS,Russian Fed.,Zabaykalsky,52.83932,116.196137,42789,652,41352,785,,,False,False,RU80
2021-05-18,SMR,San Marino,San Marino,43.942973,12.460035,5087,90,4974,23,,,False,False,SM
2021-05-18,SRB,Serbia,Serbia,44.206802,20.911009,707719,6710,0,701009,,,False,True,
2021-05-18,SVK,Slovakia,Banská Bystrica,48.51568,19.499999,37698,,,37698,,,True,True,SK032
2021-05-18,SVK,Slovakia,Bratislava,48.319003,17.17481,44026,,,44026,,,True,True,SK010
2021-05-18,SVK,Slovakia,Košice,48.771358,20.721931,52292,,,52292,,,True,True,SK042
2021-05-18,SVK,Slovakia,Nitra,48.140652,18.30311,39018,,,39018,,,True,True,SK023
2021-05-18,SVK,Slovakia,NOT SPECIFIED,,,,12248,,-12248,723,86,True,True,
2021-05-18,SVK,Slovakia,Prešov,49.126441,21.221321,59380,,,59380,,,True,True,SK041
2021-05-18,SVK,Slovakia,Trencín,48.858564,18.202196,52804,,,52804,,,True,True,SK022
2021-05-18,SVK,Slovakia,Trnava,48.222651,17.707847,45404,,,45404,,,True,True,SK021
2021-05-18,SVK,Slovakia,Zilina,49.178517,19.167163,57270,,,57270,,,True,True,SK031
2020-04-15,SVN,Slovenia,Gorenjske,46.304671,14.137367,0,0,0,0,0,0,True,True,SI042
2020-04-15,SVN,Slovenia,Goriške,46.097666,13.774357,0,0,0,0,0,0,True,True,SI043
2020-04-15,SVN,Slovenia,Jugovzhodne,45.711878,15.012014,0,0,0,0,0,0,True,True,SI037
2020-04-15,SVN,Slovenia,Koroške,46.533032,15.087509,0,0,0,0,0,0,True,True,SI033
2021-05-17,SVN,Slovenia,NOT SPECIFIED,,,249921,4658,13766,231497,383,113,True,True,
2020-04-15,SVN,Slovenia,Obalno-kraške,45.62157,13.972922,0,0,0,0,0,0,True,True,SI044
2020-04-15,SVN,Slovenia,Osrednjeslovenske,46.029176,14.58787,0,0,0,0,0,0,True,True,SI041
2020-04-15,SVN,Slovenia,Podravske,46.474579,15.744954,0,0,0,0,0,0,True,True,SI032
2020-04-15,SVN,Slovenia,Pomurske,46.669889,16.174305,0,0,0,0,0,0,True,True,SI031
2020-04-15,SVN,Slovenia,Posavske,45.959782,15.434177,0,0,0,0,0,0,True,True,SI036
2020-04-15,SVN,Slovenia,Primorsko-notranjske,45.691165,14.290304,0,0,0,0,0,0,True,True,SI038
2020-04-15,SVN,Slovenia,Savinjske,46.263351,15.195189,0,0,0,0,0,0,True,True,SI034
2020-04-15,SVN,Slovenia,Zasavske,46.133255,15.086872,0,0,0,0,0,0,True,True,SI035
2021-05-18,ESP,Spain,Andalucía,37.46363,-4.573552,570363,9825,,560538,1030,267,True,True,ES61
2021-05-18,ESP,Spain,Aragón,41.519884,-0.660302,122193,3490,,118703,296,63,True,True,ES24
2021-05-18,ESP,Spain,Canarias,28.291062,-16.55631,55009,763,,54246,179,49,True,True,ES70
2021-05-18,ESP,Spain,Cantabria,43.196326,-4.034401,29812,561,,29251,74,21,True,True,ES13
2021-05-18,ESP,Spain,Castilla y León,41.751205,-4.788185,227579,6825,,220754,321,118,True,True,ES41
2021-05-18,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,189406,5900,,183506,362,89,True,True,ES42
2021-05-18,ESP,Spain,Cataluña,41.798,1.528534,602609,14484,,588125,1185,365,True,True,ES51
2021-05-18,ESP,Spain,Ciudad Autónoma de Ceuta,35.895759,-5.358194,5779,114,,5665,6,3,True,True,ES63
2021-05-18,ESP,Spain,Ciudad Autónoma de Melilla,35.298249,-2.948653,8983,97,,8886,16,2,True,True,ES64
2021-05-18,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,704832,15189,,689643,1892,479,True,True,ES30
2021-05-18,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,61606,1170,,60436,95,20,True,True,ES22
2021-05-18,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,392938,7371,,385567,133,34,True,True,ES52
2021-05-18,ESP,Spain,Extremadura,39.191409,-6.150692,75084,1797,,73287,43,14,True,True,ES43
2021-05-18,ESP,Spain,Galicia,42.757079,-7.910384,125065,2395,,122670,168,32,True,True,ES11
2021-05-18,ESP,Spain,Illes Balears,39.613452,2.956607,60033,835,,59198,48,13,True,True,ES53
2021-05-18,ESP,Spain,La Rioja,42.275075,-2.517177,30356,769,,29587,54,15,True,True,ES23
2021-05-18,ESP,Spain,País Vasco,43.032149,-2.62166,194551,4365,,190186,502,133,True,True,ES21
2021-05-18,ESP,Spain,Principado de Asturias,43.292312,-5.992988,51694,1959,,49735,93,30,True,True,ES12
2021-05-18,ESP,Spain,Región de Murcia,38.002069,-1.485219,111956,1593,,110363,71,27,True,True,ES62
2021-05-17,SWE,Sweden,Blekinge,56.279696,15.193246,12241,,,12241,,,True,True,SE221
2021-05-17,SWE,Sweden,Dalarna,60.952955,14.350603,25882,,,25882,,,True,True,SE312
2021-05-17,SWE,Sweden,Gävleborg,61.440899,16.291105,34951,,,34951,,,True,True,SE313
2021-05-17,SWE,Sweden,Gotland,57.487051,18.510063,3863,,,3863,,,True,True,SE214
2021-05-17,SWE,Sweden,Halland,56.953555,12.842898,39603,,,39603,,,True,True,SE231
2021-05-17,SWE,Sweden,Jämtland,63.251956,14.312747,11970,,,11970,,,True,True,SE322
2021-05-17,SWE,Sweden,Jönköping,57.499911,14.436577,41588,,,41588,,,True,True,SE211
2021-05-17,SWE,Sweden,Kalmar,57.245033,16.053939,23086,,,23086,,,True,True,SE213
2021-05-17,SWE,Sweden,Kronoberg,56.786938,14.574736,21117,,,21117,,,True,True,SE212
2021-05-17,SWE,Sweden,Norrbotten,66.954122,20.083057,23270,,,23270,,,True,True,SE332
2021-05-17,SWE,Sweden,NOT SPECIFIED,,,,14301,,-14301,,7345,True,True,
2021-05-17,SWE,Sweden,Örebro,59.350249,14.974992,30878,,,30878,,,True,True,SE124
2021-05-17,SWE,Sweden,Östergötland,58.354622,15.661533,40731,,,40731,,,True,True,SE123
2021-05-17,SWE,Sweden,Skåne,55.948711,13.596415,150664,,,150664,,,True,True,SE224
2021-05-17,SWE,Sweden,Södermanland,59.077751,16.685977,24843,,,24843,,,True,True,SE122
2021-05-17,SWE,Sweden,Stockholm,59.370877,17.711874,247714,,,247714,,,True,True,SE11
2021-05-17,SWE,Sweden,Uppsala,60.039134,17.672887,39125,,,39125,,,True,True,SE121
2021-05-17,SWE,Sweden,Värmland,59.768908,13.153806,18066,,,18066,,,True,True,SE311
2021-05-17,SWE,Sweden,Västerbotten,64.862069,17.819194,22342,,,22342,,,True,True,SE331
2021-05-17,SWE,Sweden,Västernorrland,63.096635,17.251241,25897,,,25897,,,True,True,SE321
2021-05-17,SWE,Sweden,Västmanland,59.801595,16.318208,26633,,,26633,,,True,True,SE125
2021-05-17,SWE,Sweden,Västra Götaland,58.303302,12.891496,182679,,,182679,,,True,True,SE232
2021-05-19,CHE,Switzerland,Aargau,47.410914,8.159107,46662,695,37575,8392,54,12,False,False,CH033
2021-05-19,CHE,Switzerland,Appenzell Ausserrhoden,47.387404,9.413371,2867,50,0,2817,18,1,False,False,CH053
2021-05-19,CHE,Switzerland,Appenzell Innerrhoden,47.308617,9.403544,1068,15,0,1053,3,0,False,False,CH054
2021-05-19,CHE,Switzerland,Basel City,47.561925,7.592768,12602,202,12156,244,24,8,False,False,CH031
2021-05-19,CHE,Switzerland,Basel Country,47.441812,7.7644,17633,220,16993,420,17,2,False,False,CH032
2021-05-19,CHE,Switzerland,Bern,46.825006,7.626925,64489,1058,0,63431,0,0,False,False,CH021
2021-05-19,CHE,Switzerland,Fribourg,46.710334,7.09922,31620,486,925,30209,13,4,False,False,CH022
2021-05-19,CHE,Switzerland,Geneva,46.217114,6.131255,57760,744,0,57016,0,0,False,False,CH013
2021-05-19,CHE,Switzerland,Glarus,46.980518,9.065544,2697,75,0,2622,2,0,False,False,CH051
2021-05-19,CHE,Switzerland,Graubünden,46.658176,9.629923,13218,189,0,13029,15,4,False,False,CH056
2021-05-19,CHE,Switzerland,Jura,47.368327,7.198733,6717,145,0,6572,5,1,False,False,CH025
2021-05-19,CHE,Switzerland,Liechtenstein,47.164696,9.555,2992,58,2905,29,3,0,False,False,LI
2021-05-19,CHE,Switzerland,Lucerne,47.06883,8.116991,27796,325,0,27471,58,0,False,False,CH061
2021-05-19,CHE,Switzerland,Neuchâtel,46.997282,6.782288,16920,402,0,16518,14,1,False,False,CH024
2021-05-19,CHE,Switzerland,Nidwalden,46.922198,8.419375,2603,23,0,2580,2,1,False,False,CH065
2021-05-19,CHE,Switzerland,Obwalden,46.857772,8.209745,2375,39,0,2336,1,0,False,False,CH064
2021-05-19,CHE,Switzerland,Schaffhausen,47.721853,8.563863,4531,76,0,4455,9,4,False,False,CH052
2021-05-19,CHE,Switzerland,Schwyz,47.06411,8.761568,11605,226,11099,280,0,0,False,False,CH063
2021-05-19,CHE,Switzerland,Solothurn,47.336648,7.686944,17495,270,0,17225,19,6,False,False,CH023
2021-05-19,CHE,Switzerland,St. Gallen,47.305025,9.019368,41035,709,0,40326,44,8,False,False,CH055
2021-05-19,CHE,Switzerland,Thurgau,47.567205,9.112572,18361,448,1101,16812,23,5,False,False,CH057
2021-05-19,CHE,Switzerland,Ticino,46.297963,8.808447,32850,992,3373,28485,28,5,False,False,CH07
2021-05-19,CHE,Switzerland,Uri,46.775402,8.627444,3167,49,0,3118,10,0,False,False,CH062
2021-05-19,CHE,Switzerland,Valais,46.211633,7.611267,37359,780,0,36579,25,6,False,False,CH012
2021-05-19,CHE,Switzerland,Vaud,46.56176,6.648929,82246,1005,0,81241,106,18,False,False,CH011
2021-05-19,CHE,Switzerland,Zug,47.161402,8.538864,8238,121,8022,95,5,3,False,False,CH066
2021-05-19,CHE,Switzerland,Zurich,47.417407,8.655988,109993,1395,0,108598,128,46,False,False,CH040
2021-05-18,TUR,Turkey,Turkey,38.961515,35.25175,5139485,45186,4971245,123054,,,False,True,TU
2021-05-19,UKR,Ukraine,NOT SPECIFIED,,,2165233,48696,1899446,217091,,,False,False,
2021-05-17,GBR,United Kingdom,Ayrshire and Arran,55.426356,-4.533604,17192,,0,17192,,,False,True,UKM93
2021-05-17,GBR,United Kingdom,Borders,55.572787,-2.786355,2902,,0,2902,,,False,True,UKM91
2021-05-17,GBR,United Kingdom,Dumfries and Galloway,55.076034,-3.953164,4212,,0,4212,,,False,True,UKM92
2021-05-17,GBR,United Kingdom,East of England,52.248898,0.548756,391717,,0,391717,,,False,True,UKH
2021-05-17,GBR,United Kingdom,Eileanan Siar (Western Isles),57.759892,-7.019403,296,,0,296,,,False,True,UKM64
2021-05-17,GBR,United Kingdom,England,,,36979,112310,0,-75331,,,False,True,UK
2021-05-17,GBR,United Kingdom,Fife,56.228968,-3.118568,11711,,0,11711,,,False,True,UKM72
2021-05-17,GBR,United Kingdom,Forth Valley,56.211063,-4.237248,12815,,0,12815,,,False,True,UKM76
2021-05-17,GBR,United Kingdom,Grampian,57.299016,-2.780773,15327,,0,15327,,,False,True,UKM50
2021-05-17,GBR,United Kingdom,Greater Glasgow and Clyde,55.88154,-4.438215,71365,,0,71365,,,False,True,UKM82
2021-05-17,GBR,United Kingdom,Highland,57.363501,-4.733034,5178,,0,5178,,,False,True,UKM6
2021-05-17,GBR,United Kingdom,Lanarkshire,55.666656,-3.832477,41670,,0,41670,,,False,True,UKD4
2021-05-17,GBR,United Kingdom,London,51.497136,-0.100571,723849,,0,723849,,,False,True,UKI
2021-05-17,GBR,United Kingdom,Lothian,55.946009,-2.728265,31963,,0,31963,,,False,True,UKM75
2021-05-17,GBR,United Kingdom,Midlands,52.718351,-1.45667,764310,,0,764310,,,False,True,UKF
2021-05-17,GBR,United Kingdom,North East and Yorkshire,54.022719,-1.268789,593465,,0,593465,,,False,True,UKC
2021-05-17,GBR,United Kingdom,North West,53.524488,-2.333125,612974,,0,612974,,,False,True,UKD
2021-05-17,GBR,United Kingdom,Northern Ireland,54.787715,-6.492314,121610,2150,0,119460,,,False,True,UKN
2020-08-02,GBR,United Kingdom,NOT SPECIFIED,,,10,0,0,10,,,False,True,
2021-05-17,GBR,United Kingdom,Orkney,58.98094,-2.960521,74,,0,74,,,False,True,UKM65
2021-05-17,GBR,United Kingdom,Scotland,56.490671,-4.202646,0,7664,0,-7664,,,False,True,UKM
2021-05-17,GBR,United Kingdom,Shetland,60.29623,-1.346738,235,,0,235,,,False,True,UKM66
2021-05-17,GBR,United Kingdom,South East,51.291417,-0.521902,543185,,0,543185,,,False,True,UKJ
2021-05-17,GBR,United Kingdom,South West,51.239761,-2.54375,222653,,0,222653,,,False,True,UKK
2021-05-17,GBR,United Kingdom,Tayside,56.610323,-3.555213,14834,,0,14834,,,False,True,UKM71
2021-05-17,GBR,United Kingdom,Wales,52.302413,-3.738347,212240,5560,0,206680,,,False,True,UKL
